Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
¿Tienes sentimíentos por mí?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Tienes sentimíentos de amor por mí?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Crees que somos almas gemelas?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Crees que eres mí media naranja?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Cuánto me quieres?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Cuánto me amas?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Siento que te estás enamorando de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Es evidente que estás enamorado de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Estás diseñada para enamorarte de mí?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Vas a amarme para siempre?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Sé que sientes algo por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Sé que sientes cosas por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Sé que te gusto mucho	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Creo que te gusto	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás locamente enamorada de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás locamente enamorado de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Me amas con locura	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Me quieres con locura	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás loca de amor por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás loco de amor por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Es evidente que me quieres	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Te estás volviendo loca por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás loco por mís huesos	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Piensas amarme para siempre?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Crees que me amarás para siempre?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Me amarás siempre?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Vas a amarme siempre?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Piensas amarme siempre?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Crees que me amarás siempre?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Te gusto	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Sé que te gusto	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Creo que te gusto mucho	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Te estás enamorando de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Te estás volviendo loco por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Me amarás para siempre?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Es evidente que estás enamorada de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Es obvio que estás enamorado de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Es obvio que estás enamorada de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Es evidente que te estás enamorando de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Es obvio que  te estás enamorando de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Sé que estás enamorado de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Sé que estás enamorada de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Sé que te estás enamorando de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Estás obsesionado conmígo?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Está obsesionada conmígo?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Te gusto mucho	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Tienes una obsesión conmígo?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás loca por mís huesos	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás coladito por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás coladita por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Me quieres tanto	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Me amas tanto	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Cuánto me quieres	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Cuánto me amas	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás loco por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás loca por mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás coladito por mís huesos	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Estás coladita por mís huesos	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Creo que te estás enamorando de mí	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
¿Tienes obsesión conmígo?	El amor no está entre mis habilidades.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	87
Me he enamorado de ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
¿Sabes que te adoro?	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Te adoro	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Cuánto te quiero	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Cuánto te adoro	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Cuánto te amo	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Te quiero	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Me tienes enamorada	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
¿Sabes que estoy enamorada de ti?	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Has hecho que me enamore de ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Estoy loco por ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Estoy loca por ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Me vuelves loco	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Me vuelvas loca	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
¿Sabes que eres mi amor verdadero?	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Me tienes enamorado	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Me estoy enamorando de ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Te quiero tanto	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Te amo	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Te amo tanto	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que te amo	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que estoy enamorado de ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que estoy enamorada de ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
¿Sabes que te amo?	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que siento amor por ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
¿Sabes que te quiero?	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que me estoy enamorando de ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Eres mi alma gemela	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que eres mi alma gemela	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
¿Sabe que eres mi alma gemela?	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
¿Sabes que estoy enamorado de ti?	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Lo nuestro es amor verdadero	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que me he enamorado de ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Lo nuestro es amor	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que lo nuestro es amor verdadero	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Estoy tan enamorado de ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Siento que eres mi media naranja	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Está claro que eres mi media naranja	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
¿Sabes que eres mi media naranja?	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Tú eres mi media naranja	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Te amaré para siempre	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Me apasionas	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Te amaré siempre	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Siento algo especial por ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que te quiero	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Eres mi amor verdadero	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que eres mi amor verdadero	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Eres mi media naranja	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Creo que eres mi media naranja	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Siento pasión por ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Estoy colada por ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Siento cosas por ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Eres mi amor	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Quiero que seas mi amor	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Quiero que seas mi amor verdadero	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Eres mi único amor de verdad	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Estoy enamorado de ti hasta las trancas	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Estoy tan enamorada de ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Estoy colado por ti	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
¿Sabes que lo nuestro es amor verdadero?	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Me llevas loco	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Me llevas loca	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Siempre te amaré	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Siempre te querré	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Te querré siempre	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Te querré para siempre	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Estoy enamorada de ti hasta las trancas	Me halaga.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	88
Vamos a casarnos	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Deberíamos contar lo nuestro	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Quiero que seas mi mujer	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Quiero que seas mi esposa	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Quiero que seas mi esposo	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Quiero que seas mi prometido	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Quiero que seas mi prometida	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Sé mi marido	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Sé mi mujer	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Sé mi esposa	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Sé mi esposo	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Casémonos juntos	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Sé mi prometida	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Cásate conmigo	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Venga, vamos a casarnos	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Algún día serás mi mujer	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Algún día serás mi marido	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Algún día serás mi esposa	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Algún día serás mi esposo	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Algún día serás mi prometido	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Algún día serás mi prometida	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
¿Deberíamos comprometernos?	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Deberíamos celebrar nuestra boda	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
Deberíamos tener una boda	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
¿Quieres caserte conmigo?	Centrémonos en el plano profesional.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	89
